customer_id,income,income_volatility,credit_limit,loan_amount,transaction_frequency,missed_payment_count,age,employment_type,average_balance,account_tenure,region,debt_to_income,credit_utilization,loan_amount_outstanding
6258,1612294.37,0.18,591067,41472.86,61,1,56,contract,1084441.1,3,north,0.0257,0.0702,35080.91
6259,1149767.3,0.18,422884,64174.93,40,2,65,contract,816404.11,10,east,0.0558,0.1518,40354.74
6260,1471879.85,0.16,480422,41964.89,55,1,60,contract,846598.98,7,north,0.0285,0.0874,36956.95
6261,1415077.61,0.16,440372,59196.67,49,3,64,salaried,413361.01,12,east,0.0418,0.1344,55798.81
6262,1668659.07,0.2,666462,81867.9,63,1,57,salaried,1031364.25,4,east,0.0491,0.1228,71379.57
6263,1296549.76,0.18,472981,55780.99,35,1,64,salaried,886864.22,4,south,0.043,0.1179,42604.54
6264,1581531.28,0.16,511151,88360.04,20,4,60,salaried,653254.64,4,east,0.0559,0.1729,59387.48
6265,1188767.35,0.17,401328,64228.43,33,2,66,salaried,676990.82,11,east,0.054,0.16,58883.06
6266,1278106.94,0.16,406949,40163.08,29,4,63,salaried,621624.93,12,east,0.0314,0.0987,29715.52
6267,950326.8,0.19,354282,57598.81,48,1,64,contract,1068966.4,15,west,0.0606,0.1626,36485.27
6268,1648384.15,0.17,554187,57744.53,42,1,68,contract,1025822.88,14,east,0.035,0.1042,55768.7
6269,1748642.26,0.17,594538,71637.6,70,1,66,salaried,596728.09,8,north,0.041,0.1205,48791.89
6270,838149.66,0.18,309110,34211.09,53,3,63,salaried,344842.94,9,south,0.0408,0.1107,28462.65
6271,1725309.01,0.13,432362,74183.81,60,2,62,contract,715779.87,7,south,0.043,0.1716,47323.4
6272,1527939.3,0.18,543335,41123.62,51,2,65,contract,1184622.3,5,west,0.0269,0.0757,29371.23
6273,1567811.82,0.18,558455,37935.28,33,2,61,salaried,725658.49,8,west,0.0242,0.0679,35493.01
6274,1094383.64,0.19,411269,36603.81,64,1,59,contract,941910.01,3,south,0.0334,0.089,26853.15
6275,1175128.98,0.18,417171,29505.81,52,3,55,contract,612150.36,3,south,0.0251,0.0707,18730.31
6276,1496674.74,0.11,331663,46004.31,60,4,64,contract,302644.54,10,north,0.0307,0.1387,32819.79
6277,1696966.27,0.17,563732,63199.78,29,3,69,salaried,546196.3,12,east,0.0372,0.1121,38441.88
6278,1043002.06,0.17,363591,19535.86,34,1,58,salaried,962355.17,12,south,0.0187,0.0537,13310.9
6279,1590488.03,0.11,363586,54103.19,54,2,59,contract,368861.45,3,south,0.034,0.1488,45582.35
6280,1053580.89,0.12,247802,15012.86,52,2,62,salaried,613780.32,6,west,0.0142,0.0606,10501.76
6281,925997.45,0.17,315765,30007.13,40,2,66,salaried,374059.2,15,south,0.0324,0.095,18528.89
6282,1045853.58,0.11,236363,16499.94,59,1,67,salaried,751314.16,8,east,0.0158,0.0698,10523.34
6283,995329.51,0.12,244851,20554.97,34,3,61,contract,975593.89,4,east,0.0207,0.0839,16821.1
6284,1582942.36,0.13,415997,44202.71,67,1,62,contract,679300.17,3,north,0.0279,0.1063,31720.07
6285,1124898.6,0.13,285724,47604.05,55,3,59,salaried,916780.64,3,north,0.0423,0.1666,41784.34
6286,1697514.19,0.14,489224,70681.73,68,1,69,salaried,432178.25,10,north,0.0416,0.1445,61415.49
6287,1243501.21,0.2,487701,49757.37,24,3,60,salaried,1071718.34,3,north,0.04,0.102,44302.21
6288,956276.36,0.13,251309,24181.31,27,1,60,contract,782258.63,2,east,0.0253,0.0962,21517.46
6289,1650325.33,0.12,400369,36972.54,25,3,64,contract,655038.12,12,south,0.0224,0.0923,26437.07
6290,1244211.92,0.18,459363,24664.44,48,1,60,salaried,256046.25,11,south,0.0198,0.0537,22772.36
6291,976663.78,0.11,217601,20825.17,67,3,67,contract,287348.73,8,south,0.0213,0.0957,17473.8
6292,1784753.22,0.18,640726,68282.7,57,4,57,contract,529900.03,10,west,0.0383,0.1066,48214.66
6293,1676594.32,0.2,667620,85963.22,42,3,58,salaried,865240.37,6,north,0.0513,0.1288,75054.79
6294,1431173.22,0.12,334608,18599.4,38,2,63,salaried,698022.27,13,north,0.013,0.0556,16063.17
6295,1189826.47,0.19,447851,58924.66,21,1,57,contract,461721.04,1,west,0.0495,0.1316,36282.68
6296,1441340.18,0.17,490344,78429.22,58,2,63,salaried,750469.91,12,north,0.0544,0.1599,57631.18
6297,928546.44,0.13,239565,41726.22,28,3,68,salaried,891020.82,7,east,0.0449,0.1742,28648.96
6298,1585803.93,0.11,354903,36617.66,69,4,59,contract,1033082.35,15,south,0.0231,0.1032,27013.43
6299,1551276.76,0.14,440563,30066.2,70,3,69,contract,896084.68,15,north,0.0194,0.0682,25936.57
6300,1437573.42,0.18,506313,48069.85,54,2,60,contract,945293.8,7,north,0.0334,0.0949,36624.95
6301,1173162.76,0.13,298687,16166.54,34,1,60,contract,863817.28,3,west,0.0138,0.0541,10749.27
6302,1375997.86,0.14,396287,42770.18,67,4,60,contract,564029.44,11,east,0.0311,0.1079,41416.72
6303,1442492.97,0.16,466791,40938.52,31,2,60,salaried,272272.44,2,east,0.0284,0.0877,26575.74
6304,1558393.56,0.19,597800,99569.16,61,3,56,salaried,1018118.02,2,west,0.0639,0.1666,70592.73
6305,1203126.4,0.12,284419,31717.91,60,4,67,contract,709163.52,15,south,0.0264,0.1115,28749.54
6306,1533863.25,0.11,345426,17391.81,27,3,63,contract,920017.76,12,west,0.0113,0.0503,16075.78
6307,808984.5,0.12,195451,29667.51,56,3,67,contract,784289.61,5,north,0.0367,0.1518,20297.1
6308,1248659.56,0.12,287192,16705.16,38,4,64,salaried,1010269.76,15,east,0.0134,0.0582,16319.85
6309,1623855,0.16,516386,90640.14,66,2,55,salaried,469423.4,15,west,0.0558,0.1755,69036.04
6310,891163.15,0.15,274122,34127.61,41,2,60,salaried,291051.64,15,west,0.0383,0.1245,20709.89
6311,1031578.05,0.12,251086,26076.98,57,3,64,contract,717994.29,15,west,0.0253,0.1039,19075.16
6312,1119695.49,0.12,272534,38845.07,29,4,65,salaried,731941.25,15,north,0.0347,0.1425,37474.79
6313,1358731.97,0.19,512785,39763.31,20,3,60,salaried,640190.37,2,west,0.0293,0.0775,38520.9
6314,815762.79,0.15,246197,37807.15,54,4,56,contract,1037682.11,9,south,0.0463,0.1536,32101.64
6315,1761638.52,0.17,592615,37329.33,34,4,59,contract,841104.95,9,south,0.0212,0.063,35245.13
6316,1573201.8,0.16,517269,44688.15,69,4,56,contract,632462.79,12,east,0.0284,0.0864,43789.21
6317,1772346.04,0.18,638754,113611.45,30,2,64,salaried,563782.28,1,south,0.0641,0.1779,81443.15
6318,1565265.7,0.13,391943,31946.46,25,2,58,contract,1120615.32,5,east,0.0204,0.0815,27944.18
6319,1381958.27,0.18,509666,44114.58,23,3,59,contract,813589.57,15,south,0.0319,0.0866,38883.39
6320,843547.72,0.14,244629,17244.79,65,3,68,contract,443573.71,9,north,0.0204,0.0705,16240.14
6321,1619742.5,0.18,586023,79701.17,36,1,56,contract,362963.83,7,south,0.0492,0.136,67065.37
6322,887984.27,0.11,195712,17559.89,38,3,67,contract,1042018.75,7,north,0.0198,0.0897,13161.29
6323,1093770.87,0.17,375820,28247.29,40,4,55,contract,528907.21,8,south,0.0258,0.0752,20718.23
6324,1612437.74,0.13,403432,27583.45,42,1,60,contract,1074823.24,10,south,0.0171,0.0684,20677.84
6325,1374924.16,0.15,405053,65663.49,59,2,63,contract,332567.51,2,east,0.0478,0.1621,52925.58
6326,1632878.35,0.14,468963,63765.6,44,3,63,contract,914167.25,14,south,0.0391,0.136,42988
6327,1608854.05,0.13,430208,26990.21,32,3,62,salaried,1159212.14,15,south,0.0168,0.0627,19701.9
6328,935709.15,0.19,362868,20684.22,66,1,69,contract,508653.07,12,north,0.0221,0.057,18208.84
6329,1545433.06,0.19,582628,63341.67,41,3,59,contract,759045.05,9,south,0.041,0.1087,56855.13
6330,1244887.63,0.14,344336,18635.98,56,3,58,salaried,813557.51,10,south,0.015,0.0541,13963.32
6331,1250884.13,0.11,281449,48609.71,46,1,67,salaried,325437.98,3,east,0.0389,0.1727,42094.5
6332,1325747.07,0.13,353974,61999.19,24,2,55,contract,692238.62,3,east,0.0468,0.1752,43004.12
6333,1654338.3,0.16,533359,51650.71,41,3,66,salaried,1025296.41,11,south,0.0312,0.0968,38539.6
6334,1338563.38,0.12,325271,22241.33,40,1,68,salaried,484353.42,9,north,0.0166,0.0684,15570.89
6335,1315398.37,0.11,295438,25674.59,67,1,55,salaried,412434.46,5,south,0.0195,0.0869,22564.82
6336,1051601.97,0.12,258694,44003.64,63,3,66,contract,377013.03,1,west,0.0418,0.1701,37531.82
6337,1699012.45,0.15,507665,38936.74,60,1,57,salaried,981612.09,15,south,0.0229,0.0767,29949.13
6338,891939.01,0.18,321098,32398.49,54,4,67,salaried,1146898.35,10,south,0.0363,0.1009,25513.51
6339,1069925.46,0.16,333603,46756.64,39,4,67,salaried,875834.59,8,north,0.0437,0.1402,32851.63
6340,1740420.03,0.19,670062,105025.02,39,3,59,salaried,529983.58,4,north,0.0603,0.1567,90641.33
6341,847044.43,0.17,290367,24597.92,44,4,58,contract,1021024.35,15,south,0.029,0.0847,16342.07
6342,1405658.08,0.16,457682,34110.62,65,1,69,salaried,836346.49,10,south,0.0243,0.0745,29705.22
6343,954996.28,0.18,335013,18905.17,70,2,55,salaried,413015.39,2,west,0.0198,0.0564,15283.74
6344,1223268.51,0.14,347653,48444,52,4,63,contract,1143485.29,10,east,0.0396,0.1393,45948.37
6345,1701187.67,0.14,468167,29058.13,20,4,68,contract,492758.36,4,east,0.0171,0.0621,27924.5
6346,923082.78,0.16,292802,36325.38,27,3,63,contract,824329.67,12,west,0.0394,0.1241,27530.89
6347,1404531.48,0.17,478383,67546.1,70,3,63,salaried,1037487.19,7,north,0.0481,0.1412,52932.9
6348,1121567.88,0.18,397035,22574.88,37,2,68,salaried,960743.39,7,east,0.0201,0.0569,22016.42
6349,1225318.14,0.13,314417,20753.29,63,3,69,salaried,924716.08,4,east,0.0169,0.066,18699.92
6350,1407963.76,0.14,396483,45518.82,49,4,64,contract,655562.83,4,west,0.0323,0.1148,29711.68
6351,1622914.56,0.15,485576,77169.78,57,2,65,contract,894762.18,7,east,0.0476,0.1589,58678.29
6352,1689455.52,0.14,475075,84944.04,46,4,63,contract,821141.9,14,south,0.0503,0.1788,72114.31
6353,1411649.91,0.19,532757,60599.51,37,2,63,salaried,1106186.77,11,south,0.0429,0.1137,44522.52
6354,1254856.64,0.19,465552,56681.31,52,4,67,salaried,988952.81,10,west,0.0452,0.1218,52921.77
6355,970929.84,0.13,252442,24812.57,33,1,68,contract,451821.46,14,south,0.0256,0.0983,17182.39
6356,1614436.08,0.16,508547,52351.44,39,1,60,contract,512183.75,10,north,0.0324,0.1029,41667.22
6357,1076727.45,0.12,268967,39546.23,49,4,62,salaried,723904.23,11,west,0.0367,0.147,26104.61
6358,1016063.44,0.12,237352,41909.27,41,2,68,contract,401678.16,2,east,0.0412,0.1766,35373.49
6359,1533754.91,0.14,442028,51808.65,41,4,61,contract,609631.13,1,west,0.0338,0.1172,46707.76
6360,1270394.31,0.13,337417,27772.17,68,1,68,contract,565877.89,11,north,0.0219,0.0823,20744.51
6361,922084.45,0.14,267404,37277.94,69,1,58,contract,791881.36,5,east,0.0404,0.1394,31492.74
6362,1436505.82,0.2,562536,42154.54,48,2,56,salaried,884776.37,2,south,0.0293,0.0749,31259.78
6363,1147103.88,0.15,351473,17980.35,46,2,68,salaried,983249.64,11,north,0.0157,0.0512,11595.47
6364,886025.15,0.13,235328,12813.95,67,2,61,salaried,970865.62,14,west,0.0145,0.0545,10929.6
6365,1784885.1,0.16,559026,75533.35,70,3,62,salaried,760964.07,12,east,0.0423,0.1351,47954.59
6366,1216674.77,0.13,313902,34507.56,60,3,66,salaried,888098.75,12,north,0.0284,0.1099,30200.1
6367,801167.42,0.19,305405,21497.24,35,4,67,contract,732711.85,8,north,0.0268,0.0704,13810.23
6368,1519538.54,0.11,348886,17718.5,39,1,58,contract,596177.75,8,north,0.0117,0.0508,13587.67
6369,1217321.78,0.11,277793,44642.78,44,2,62,salaried,444007.27,5,east,0.0367,0.1607,34863.92
6370,1561757.88,0.19,599090,100714.09,47,4,65,salaried,963395.99,8,north,0.0645,0.1681,92579.08
6371,1292662.02,0.16,417530,58487.68,70,2,65,contract,1053784.48,10,east,0.0452,0.1401,39400.75
6372,1427907.94,0.16,452076,64807.81,62,1,58,contract,389938.35,15,south,0.0454,0.1434,48140.27
6373,1217561.46,0.12,302199,21265.98,48,1,63,contract,820556.08,10,south,0.0175,0.0704,14511.95
6374,1459749.94,0.19,556457,64713.11,68,4,55,salaried,821703.06,7,east,0.0443,0.1163,55573.54
6375,949462.14,0.16,309525,55671.41,51,2,60,contract,458214.32,10,east,0.0586,0.1799,48258.84
6376,1315026.92,0.14,356109,56138.69,50,4,66,contract,716262.24,6,north,0.0427,0.1576,46454.78
6377,1075836.31,0.13,269820,43700.51,33,2,62,salaried,374888.19,7,east,0.0406,0.162,35378.64
6378,1159892.4,0.12,270023,20328.85,69,4,55,salaried,960095.28,7,north,0.0175,0.0753,12523.03
6379,962393.08,0.17,330678,43725.73,28,2,68,contract,1168342.34,11,east,0.0454,0.1322,28549.02
6380,1028518.97,0.14,280991,25842.31,21,3,65,contract,1163103.06,4,south,0.0251,0.092,23546.66
6381,1083058.69,0.16,353510,50371.63,20,3,66,contract,620825.17,14,west,0.0465,0.1425,42499.71
6382,1120622.11,0.19,429871,56371.07,36,3,67,contract,1197515.53,12,west,0.0503,0.1311,52726.01
6383,1591561.55,0.11,363194,54708.16,28,1,58,salaried,746841.29,10,south,0.0344,0.1506,36980.56
6384,1542372.48,0.11,350427,18199.53,55,3,62,contract,496475.34,3,east,0.0118,0.0519,14341.37
6385,1184646.52,0.2,467462,65586.3,28,4,56,salaried,799276.46,7,south,0.0554,0.1403,56721.36
6386,949113.26,0.15,278090,32845.36,23,2,55,contract,692472.43,14,south,0.0346,0.1181,24326.77
6387,1342723.9,0.13,354748,23237.79,59,2,63,contract,275042.27,4,south,0.0173,0.0655,18053.56
6388,878230.33,0.19,336011,27814.24,50,3,56,contract,829253.93,8,east,0.0317,0.0828,23015.49
6389,1515534.18,0.13,388583,55620.71,67,2,68,salaried,332788.24,12,east,0.0367,0.1431,38736.56
6390,1081931.8,0.15,320468,44299.79,38,1,67,salaried,801478.43,10,north,0.0409,0.1382,30679.32
6391,1326472.2,0.13,344883,32620.61,43,1,55,salaried,422648.17,3,east,0.0246,0.0946,30123.69
6392,891833.96,0.18,321774,53310.87,56,1,66,salaried,1199174.65,3,north,0.0598,0.1657,34809.76
6393,1500728.67,0.14,412700,31193.91,48,4,64,contract,1174775.61,8,west,0.0208,0.0756,30259.15
6394,1681189.04,0.17,561853,45359.32,20,2,69,contract,636195.37,13,north,0.027,0.0807,39396.36
6395,860568.75,0.14,237517,30551.92,38,4,69,salaried,850644.88,15,east,0.0355,0.1286,28351.48
6396,1606063.26,0.13,420146,66637.6,27,2,65,contract,402048.66,14,west,0.0415,0.1586,53578.57
6397,1404464.28,0.19,538752,62711.27,58,3,55,contract,878434.09,11,south,0.0447,0.1164,46662.44
6398,937552.74,0.11,215450,26741.08,67,4,64,contract,632465.99,6,west,0.0285,0.1241,18819.83
6399,1689355.59,0.18,613236,54920.48,38,3,59,salaried,1160298.02,1,east,0.0325,0.0896,53534.54
6400,1571776.89,0.15,477820,34376,29,1,69,salaried,1180782.32,8,east,0.0219,0.0719,25571.9
6401,997375.44,0.19,381995,65998.81,59,3,65,salaried,391997.62,10,north,0.0662,0.1728,47565.59
6402,1682226.73,0.11,370763,62005.2,64,1,60,contract,847870.37,8,north,0.0369,0.1672,42492.25
6403,1645802.74,0.15,480904,77318.17,66,1,65,salaried,780524.74,3,east,0.047,0.1608,71510.41
6404,1735278.24,0.19,665653,33303.8,28,2,55,contract,412135.28,8,east,0.0192,0.05,20549.83
6405,1529366.87,0.19,575042,90074.77,28,2,68,contract,614527.18,1,east,0.0589,0.1566,84575.63
6406,1354933.04,0.11,301608,21586.47,41,3,66,salaried,721549.96,15,east,0.0159,0.0716,18306.54
6407,1569550.43,0.14,429115,43200.51,24,2,67,contract,335126.95,12,south,0.0275,0.1007,41747.03
6408,1299176.19,0.15,378580,56664.69,29,2,58,salaried,485489.77,13,east,0.0436,0.1497,44685.13
6409,1195337.4,0.13,313178,47991.42,45,2,58,contract,831611.16,15,east,0.0401,0.1532,40664.48
6410,1702171.83,0.11,383670,25989.88,53,4,60,contract,882934.12,15,west,0.0153,0.0677,25083.77
6411,1657736.9,0.17,577556,41579.25,34,3,69,salaried,349202.86,7,south,0.0251,0.072,30824.8
6412,1158620.7,0.15,345269,60144.58,65,3,59,salaried,947816.76,13,west,0.0519,0.1742,58280.23
6413,1600960.94,0.18,589154,73018.04,39,2,56,salaried,495683.56,15,west,0.0456,0.1239,50301.16
6414,830348.91,0.12,194634,33966.1,27,3,60,contract,1003616.37,7,west,0.0409,0.1745,23266.54
6415,1300702.47,0.15,390731,22229.46,28,1,63,salaried,369817.09,8,west,0.0171,0.0569,15909.85
6416,1193867.9,0.12,276022,26263.9,29,4,63,salaried,1135946.16,5,west,0.022,0.0952,25120.12
6417,1153330.69,0.13,306094,29888.71,36,1,66,salaried,365541.39,9,south,0.0259,0.0976,23309.15
6418,1394837.06,0.17,466155,38828.57,22,4,61,contract,291933.37,11,west,0.0278,0.0833,35080.61
6419,1067545.29,0.13,275213,22812.76,68,4,58,salaried,1176410.25,14,east,0.0214,0.0829,19017.45
6420,1079161.5,0.2,425405,57778.46,57,2,67,salaried,857574.3,11,north,0.0535,0.1358,45776.02
6421,1440829.78,0.16,465388,23692.05,35,2,55,salaried,265489.89,13,east,0.0164,0.0509,18476.83
6422,1675912.06,0.17,564112,36853.43,40,3,68,contract,742522.62,5,west,0.022,0.0653,34835.48
6423,1025609.15,0.16,332708,55069.77,65,1,58,salaried,538810.83,10,west,0.0537,0.1655,49897.89
6424,1568339.06,0.12,374206,32792.96,28,4,61,salaried,438977.99,7,west,0.0209,0.0876,21335.64
6425,1737509.57,0.2,680061,55673.81,51,1,69,contract,620219.96,4,north,0.032,0.0819,45384.52
6426,916976.06,0.18,338731,59141,58,2,65,salaried,1177500.06,3,west,0.0645,0.1746,40362.14
6427,874474.78,0.13,222117,16690.8,28,4,62,contract,685443.08,12,east,0.0191,0.0751,10625.99
6428,1322478.32,0.13,345960,25802.56,57,2,64,contract,1173243.65,14,west,0.0195,0.0746,25161.27
6429,1136022.37,0.12,275599,38991.16,36,2,56,salaried,511667.85,2,west,0.0343,0.1415,34535.49
6430,1714993.63,0.12,410912,32928.04,31,4,59,salaried,494391.41,7,north,0.0192,0.0801,27503.12
6431,1217713.27,0.16,393078,43859.73,54,3,60,salaried,970293.96,4,south,0.036,0.1116,34217.48
6432,1793548.93,0.18,658950,81959.64,25,2,64,contract,1161066.42,13,west,0.0457,0.1244,66862.12
6433,1571188.63,0.12,368601,42021.71,61,3,64,salaried,597933.02,15,north,0.0267,0.114,26336.04
6434,1625577.06,0.19,612192,60935.14,21,2,63,contract,1120956.9,14,south,0.0375,0.0995,47930.13
6435,1754202.63,0.18,646950,102580.62,37,1,68,contract,749573.74,13,south,0.0585,0.1586,72555.15
6436,841562.16,0.14,242370,24000.5,62,4,67,contract,1076153.53,1,north,0.0285,0.099,15440.63
6437,1473079.43,0.16,466082,58315.13,22,4,65,salaried,1170117.86,9,east,0.0396,0.1251,56152.57
6438,1074858.32,0.14,299885,24148.21,23,3,67,contract,677587.56,10,south,0.0225,0.0805,21654.52
6439,865267.97,0.13,229469,20421.45,41,2,69,salaried,486316.74,1,east,0.0236,0.089,13440.01
6440,1213501.92,0.18,426667,60075.45,53,4,65,contract,633190.57,4,west,0.0495,0.1408,48817.74
6441,1476243.15,0.11,338060,59806.19,31,2,61,contract,1062995.01,4,east,0.0405,0.1769,44008.71
6442,1723253.32,0.18,615201,107173.64,66,3,60,contract,893448.15,8,east,0.0622,0.1742,100052.06
6443,1235284.98,0.13,314256,17407.12,31,2,63,salaried,262486.94,9,west,0.0141,0.0554,14550.25
6444,1665924.74,0.11,374167,51591.22,45,4,65,contract,390128.02,7,north,0.031,0.1379,33667.42
6445,1122787.35,0.19,421045,23908.01,25,1,59,salaried,600207.32,5,north,0.0213,0.0568,19535.25
6446,1050785.37,0.16,332048,46828.44,45,3,55,salaried,591266.6,13,west,0.0446,0.141,34632.05
6447,938187.17,0.13,251059,19971.38,20,2,58,contract,855804.08,12,north,0.0213,0.0795,12876.51
6448,1712252.43,0.12,415050,31809.62,38,1,61,contract,1097129.68,6,north,0.0186,0.0766,23882.45
6449,849641.23,0.14,229743,29971.57,25,3,61,contract,490579.15,7,west,0.0353,0.1305,22187.13
6450,1667561.22,0.11,377869,27068.66,33,2,64,contract,270365.46,11,east,0.0162,0.0716,26343.99
6451,1470175.87,0.17,507505,42092.04,59,2,55,salaried,545078.01,15,south,0.0286,0.0829,27328.95
6452,1741201.35,0.14,483706,24423.56,27,2,58,salaried,553342.6,15,west,0.014,0.0505,15513.07
6453,1146760.71,0.17,399531,47317.04,54,4,67,salaried,833118.58,3,north,0.0413,0.1184,31971.01
6454,887200.68,0.15,264741,22778.41,49,4,67,salaried,279101.76,11,east,0.0257,0.086,19989.32
6455,1095468.85,0.16,359752,51771.6,31,1,65,salaried,949149.35,7,west,0.0473,0.1439,38191.7
6456,1769397.04,0.13,448365,67120.96,23,1,58,contract,442721.09,9,south,0.0379,0.1497,45065.21
6457,844932.75,0.19,322764,53905.12,68,1,57,contract,1019719.8,10,east,0.0638,0.167,37014.14
6458,861587.43,0.19,332228,32499.57,24,2,56,contract,676158.83,15,east,0.0377,0.0978,29124.46
6459,864148.02,0.16,269614,43490.42,40,3,61,salaried,286590.24,6,north,0.0503,0.1613,32086.73
6460,950457.68,0.12,234193,25843.32,44,1,57,contract,823604.2,3,south,0.0272,0.1104,22171.29
6461,1550689.72,0.18,570964,45803.23,32,3,55,salaried,683184.57,14,south,0.0295,0.0802,29627.22
6462,812452.38,0.16,253973,41534.82,25,2,61,salaried,717674.58,4,east,0.0511,0.1635,35722.19
6463,1131880.01,0.18,399101,29807.31,20,2,57,contract,452668.44,9,north,0.0263,0.0747,23135.86
6464,841087,0.18,301782,46022.44,27,4,59,contract,1007457.41,6,south,0.0547,0.1525,32606.31
6465,1634600.6,0.2,651552,52611.17,45,1,57,contract,720954.48,3,north,0.0322,0.0807,46372.07
6466,1250577.25,0.15,370671,57154.12,66,2,59,contract,816850.9,3,west,0.0457,0.1542,46496.99
6467,987323.73,0.17,343391,22402.79,50,2,66,salaried,902669.17,8,west,0.0227,0.0652,16276.32
6468,1537631.25,0.18,554162,36698.14,65,2,56,contract,832140.15,3,east,0.0239,0.0662,30390.82
6469,1448851.84,0.11,326861,16751.52,20,2,59,salaried,447914.88,6,south,0.0116,0.0512,16043.22
6470,885548.91,0.12,206687,29033.74,43,1,67,salaried,388965.93,4,east,0.0328,0.1405,27479.81
6471,1060921.13,0.11,238283,41205.24,45,4,60,salaried,1089406.59,1,south,0.0388,0.1729,36614.96
6472,1296089.44,0.14,358239,36039.93,25,1,69,contract,1115652.21,4,east,0.0278,0.1006,28196.26
6473,901453.58,0.19,345437,39821.72,24,3,57,salaried,282100.32,7,east,0.0442,0.1153,24378.77
6474,1152132.36,0.16,371447,51554.12,22,4,62,salaried,390478.46,3,west,0.0447,0.1388,48785.95
6475,1168296.05,0.19,435307,77630.06,32,1,64,contract,1116352.43,4,east,0.0664,0.1783,73326.76
6476,1029660.7,0.19,385299,31809.62,23,3,65,contract,307214.71,2,east,0.0309,0.0826,21965.89
6477,1423982.81,0.17,488141,73188.81,37,1,62,contract,346711.29,8,north,0.0514,0.1499,50063.81
6478,1298883.94,0.15,395640,42073.97,36,1,62,contract,902787.88,11,north,0.0324,0.1063,29644.81
6479,1644496.5,0.14,469339,58435.85,39,2,62,contract,359795.51,12,south,0.0355,0.1245,38959.24
6480,1514100.08,0.16,495414,46389.91,62,4,55,salaried,592997.84,11,south,0.0306,0.0936,44959.41
6481,951022.73,0.11,210937,18319.26,39,4,61,salaried,426512.17,13,west,0.0193,0.0868,12353.97
6482,989378.31,0.19,368840,51422.34,37,1,62,salaried,279970.86,9,east,0.052,0.1394,34184.49
6483,1718955.77,0.12,403611,33542.87,53,3,61,contract,507220.58,15,west,0.0195,0.0831,22736.25
6484,1008973.75,0.16,326504,36501.36,24,3,58,contract,667782.24,14,south,0.0362,0.1118,27224.18
6485,880516.69,0.15,268558,27486.51,29,1,60,contract,755339.3,6,south,0.0312,0.1023,25644.62
6486,1179267.61,0.19,441046,29208.25,25,3,56,salaried,396166.1,7,west,0.0248,0.0662,24321.64
6487,848682.37,0.18,306205,50827.45,20,1,55,salaried,792328.11,2,east,0.0599,0.166,35983.81
6488,900694.28,0.12,207160,26210.33,48,4,65,contract,581510.71,2,west,0.0291,0.1265,22724.6
6489,1408171.89,0.16,445827,45906.82,39,4,68,contract,577199.16,15,south,0.0326,0.103,30788.48
6490,1415063.06,0.16,462443,32780.73,41,1,60,salaried,1131607.14,5,west,0.0232,0.0709,23642.84
6491,1639290.39,0.12,402938,64989.1,43,2,66,contract,858874.61,5,east,0.0396,0.1613,54798.43
6492,1720794.42,0.17,591265,94134.32,29,4,65,contract,1062779.78,3,east,0.0547,0.1592,84783.93
6493,1707844.8,0.14,469657,67821.11,34,4,57,contract,870553.63,7,north,0.0397,0.1444,61519.62
6494,1585985.48,0.15,481822,57044.42,63,2,57,contract,647704.02,3,east,0.036,0.1184,43270.92
6495,1056053.64,0.14,291048,16050.39,68,2,59,salaried,395303.38,6,south,0.0152,0.0551,11845.27
6496,1162926.57,0.13,307710,16621.24,47,1,67,contract,354031.18,12,east,0.0143,0.054,13187.01
6497,1676880.3,0.16,532242,28575.32,33,4,67,salaried,401460.96,14,east,0.017,0.0537,27238.11
6498,1756102.8,0.16,554577,51383.94,70,1,60,contract,1076869.77,2,west,0.0293,0.0927,41282.83
6499,1030586.82,0.15,316184,44322.53,43,1,61,salaried,385553.59,3,east,0.043,0.1402,42495.74
6500,878099.4,0.18,316994,36819.72,34,1,55,salaried,400201.47,6,north,0.0419,0.1162,33976
6501,289402.71,0.42,244372,216133.8,64,13,43,contract,110481.48,1,east,0.7468,0.8844,179615.96
6502,330171.97,0.35,231252,174602.9,24,9,58,contract,146011.69,3,east,0.5288,0.755,168184.66
6503,100598.2,0.47,94542,81206.01,27,14,47,contract,74793.42,7,north,0.8072,0.8589,62998.46
6504,165437.4,0.45,147802,121266.03,43,16,62,self-employed,119429.22,11,east,0.733,0.8205,114390.5
6505,388098.39,0.35,268021,211392.72,20,20,52,contract,84334.24,14,south,0.5447,0.7887,157873.77
6506,304725.18,0.41,252617,235626.94,44,11,66,contract,171913.74,3,west,0.7732,0.9327,231140.02
6507,326311.12,0.3,198985,161713.89,48,7,46,contract,131822.85,8,south,0.4956,0.8127,115959.11
6508,254521.5,0.39,198578,177485.81,35,14,50,contract,102926.21,12,north,0.6973,0.8938,173466.9
6509,297398.74,0.49,292640,261899.96,70,8,55,contract,135218.27,8,east,0.8806,0.895,259840.7
6510,362771.19,0.46,333097,301920.82,24,16,42,self-employed,127219.77,9,west,0.8323,0.9064,283233.97
6511,390242.99,0.32,246712,179973.51,57,18,59,self-employed,46940.94,3,south,0.4612,0.7295,173725.55
6512,364865.65,0.47,346330,288533.73,41,11,44,contract,45354.65,13,west,0.7908,0.8331,265754.57
6513,267089.11,0.31,167358,136661.82,58,8,59,contract,194048.59,11,east,0.5117,0.8166,99551.84
