customer_id,income,income_volatility,credit_limit,loan_amount,transaction_frequency,missed_payment_count,age,employment_type,average_balance,account_tenure,region,debt_to_income,credit_utilization,loan_amount_outstanding
4070,626876.87,0.1033,546636.77,72961.72,40.34,0,35,contract,99867.09,10,east,0.1164,0.1335,20254.35
4071,504905.16,0.1789,411604.33,151656.37,38.71,0,33,contract,605878.54,7.76,west,0.3004,0.3685,82272.45
4072,2417771.45,0.1414,817418.65,356997.66,21.96,3,21,salaried,2065390.11,10.45,west,0.1477,0.4367,271088.98
4073,737846.05,0.1084,761849.94,157073.85,45.76,0,39,salaried,727247.05,10.09,north,0.2129,0.2062,7697.85
4074,1442540.37,0.1166,992188.06,140048.8,57.06,0,27,salaried,461356.06,8.64,east,0.0971,0.1412,1596.45
4075,2327373.97,0.3536,314219.39,169547.62,43.19,0,34,self-employed,2952929.5,8.31,south,0.0728,0.5396,53114.8
4076,1032207.58,0.3885,357888.86,64005.45,48.81,6,64,self-employed,808823.7,13.3,west,0.062,0.1788,61886.28
4077,259412.52,0.2997,161178.96,141032.28,32.24,5,55,self-employed,36304.53,9.49,south,0.5437,0.875,92362.08
4078,653292.95,0.1326,174511.16,85910.72,40.24,0,46,self-employed,172224.08,3.55,south,0.1315,0.4923,7985.78
4079,1776795.21,0.0738,773555.92,67122.38,51.8,0,49,salaried,978443.32,6.03,south,0.0378,0.0868,18013.65
4080,989705.12,0.1124,932488.95,159385.24,58.8,0,44,salaried,646819.48,10.5,east,0.161,0.1709,42524.11
4081,359858.16,0.0941,623531.28,62198.22,58.76,0,43,self-employed,976728.07,3.21,west,0.1728,0.0998,8544.01
4082,2777956.31,0.2427,132888.91,132391.91,79.04,7,65,salaried,406238.72,12.43,west,0.0477,0.9963,46790.36
4083,710745.67,0.1497,489576.22,202555.49,34.6,1,48,salaried,387494.66,5.39,south,0.285,0.4137,2397.07
4084,873862.31,0.1704,439946.07,136925.07,50.14,1,50,contract,681981.03,6.49,east,0.1567,0.3112,79440.23
4085,2228414.69,0.2402,381775.77,182946.44,66.74,1,23,salaried,1381740.73,12.73,north,0.0821,0.4792,81246.56
4086,1154488.35,0.3361,147245.52,66895.22,29.19,2,51,self-employed,1772935.38,13.42,east,0.0579,0.4543,13955.25
4087,914996.82,0.3008,578053.11,306335.15,21.86,1,63,contract,2998465.09,6.19,south,0.3348,0.5299,240570.31
4088,609154.68,0.1963,360678,197374.3,57.19,0,37,contract,174279.63,1.84,west,0.324,0.5472,144202.68
4089,2480481.99,0.2716,268689.76,199424.26,21.75,3,68,self-employed,263389.77,9.17,east,0.0804,0.7422,135540.27
4090,1929592.63,0.2557,88354.87,13944.46,38.13,7,55,contract,780295.45,9.11,south,0.0072,0.1578,13005.86
4091,341363.5,0.0778,779537.46,83354.19,37.41,0,39,contract,732580.14,12.32,west,0.2442,0.1069,22284.46
4092,1514522.48,0.0754,256574.79,49523.49,45.81,0,59,contract,143891.49,13.77,south,0.0327,0.193,8509.92
4093,1124881.59,0.1557,81387.25,73558.14,35.21,5,60,self-employed,847482.73,5.42,south,0.0654,0.9038,55800.84
4094,227523.86,0.3019,504060.11,88826.56,52.28,6,40,salaried,2423020.89,9.27,east,0.3904,0.1762,18119.74
4095,1816150,0.1019,492094.26,88277.12,58.54,0,39,contract,955499.56,14.62,east,0.0486,0.1794,15371.86
4096,1943650.31,0.1098,860612.63,65601.19,60.89,0,40,salaried,941024.13,9.24,south,0.0338,0.0762,6821.89
4097,281476.93,0.1014,325006.31,49912.67,45.58,0,51,contract,122369.24,7.64,east,0.1773,0.1536,45558.39
4098,198493.81,0.2532,231480.69,152794.48,47.95,3,68,self-employed,95318.86,1.44,south,0.7698,0.6601,133462.04
4099,109968.61,0.3735,238449.44,164952.92,30.65,7,61,self-employed,23752.4,1.94,west,1.5,0.6918,112271.25
4100,1828415.09,0.1194,799725.89,187798.59,51.94,0,58,contract,583673.24,6.86,south,0.1027,0.2348,45970.24
4101,1392838.83,0.0696,958927.15,88005.61,61.66,0,59,salaried,131375.36,12.38,north,0.0632,0.0918,20961.27
4102,1633010.78,0.08,523458.62,35670.19,39.25,0,57,salaried,339703.43,10.72,west,0.0218,0.0681,7003.1
4103,1288733.95,0.1083,738058.19,44412.3,51.22,0,30,self-employed,468069.89,8.98,south,0.0345,0.0602,1384.2
4104,1798779.51,0.2781,50210.99,36066.05,39.36,7,59,salaried,1360884.28,8.12,west,0.0201,0.7183,24566.23
4105,1623169.03,0.0768,286662.9,30089.84,48.91,0,39,contract,153856.84,3.22,west,0.0185,0.105,1314.87
4106,1681644.21,0.1622,261132.96,14280.19,37.89,1,55,contract,2483940.99,1.04,west,0.0085,0.0547,6724.94
4107,422874.37,0.1131,983659.57,169316.1,35.38,0,40,salaried,823883.5,3.78,west,0.4004,0.1721,44061.97
4108,189398.32,0.1135,323580.6,25090.95,23.86,7,56,contract,1317300.87,5.95,east,0.1325,0.0775,21705.95
4109,1405170.71,0.1141,921944.16,80474.09,51.22,0,46,salaried,340857.65,13.97,west,0.0573,0.0873,4790.76
4110,580496.94,0.0734,779414.54,555889.48,74.41,3,66,self-employed,517823.14,5.88,north,0.9576,0.7132,306514.77
4111,1429903.48,0.0968,614673.74,91998.17,37.87,0,31,salaried,834445.23,8.27,north,0.0643,0.1497,9505.15
4112,1202654.23,0.1227,631887.25,548894.75,77.77,8,47,contract,1021231.44,9.78,east,0.4564,0.8687,151290.46
4113,371096.08,0.0899,433412.16,93605.21,35.48,0,37,salaried,176576.6,5.43,east,0.2522,0.216,3044.46
4114,456147.53,0.185,350169.06,160872.64,40.39,1,52,salaried,733345.72,7.18,north,0.3527,0.4594,73248.81
4115,1427241.7,0.0888,311168.06,40320.62,49.79,0,39,salaried,371213.2,9.7,south,0.0283,0.1296,7243.34
4116,1996953.19,0.2951,110458.52,16055.22,77.49,4,39,contract,1197480.7,9.77,north,0.008,0.1454,7218.16
4117,889964.88,0.1672,362061.29,147029.45,32.85,0,61,contract,477485.74,8.75,east,0.1652,0.4061,130556.43
4118,279852.02,0.2678,493351.19,2824.01,65.33,8,31,contract,2341064.13,0.6,north,0.0101,0.0057,2160.5
4119,1139135.41,0.1134,942536.67,127978.78,55.41,0,57,salaried,609994.91,6.59,west,0.1123,0.1358,9956.21
4120,1208967.02,0.1177,742512.74,117775.83,59.46,0,58,salaried,945752.96,11.71,east,0.0974,0.1586,9952.54
4121,1687520.91,0.0826,358387.75,71386.83,41.01,0,27,self-employed,832564.82,6.51,west,0.0423,0.1992,11131.47
4122,1195457.67,0.3034,844653.37,117783.18,63.47,0,41,contract,1538652.42,1.83,north,0.0985,0.1394,36558.78
4123,689812.94,0.1006,663263.79,122728.22,42.95,0,54,salaried,675709.22,8.33,south,0.1779,0.185,14533.39
4124,977334.66,0.1122,592704.83,59568.8,35.68,0,25,contract,721352.32,9.84,east,0.061,0.1005,14243.73
4125,976347.8,0.0607,803524.84,103338.75,44.41,0,43,contract,134300.39,9.97,east,0.1058,0.1286,9261.01
4126,168427.2,0.2793,105974.65,85013.76,37.16,7,58,salaried,53397.76,3.67,north,0.5048,0.8022,61168.18
4127,706541.06,0.1145,468646.18,95977.21,31.1,1,62,self-employed,248583.88,8.44,west,0.1358,0.2048,68231.81
4128,1429193.22,0.0575,902981.58,67124,46.48,0,43,salaried,428059.14,10.55,north,0.047,0.0743,2017.34
4129,369955.19,0.0773,531965.36,95690.71,38.88,0,45,self-employed,758016.36,13,north,0.2587,0.1799,16966.06
4130,1953375,0.0995,580961.76,71054.78,40.23,0,42,salaried,263152.99,14.23,north,0.0364,0.1223,6094.59
4131,580113.79,0.1712,294357.66,110995.65,48.18,1,45,self-employed,419112.27,1.91,east,0.1913,0.3771,85138.67
4132,1562838.24,0.0936,389739.6,75874.26,35.88,0,44,salaried,42026.32,5.74,south,0.0485,0.1947,10852.22
4133,825247.89,0.1712,589698.99,331142.65,35.33,1,35,self-employed,52199.5,9.16,west,0.4013,0.5615,157780.56
4134,1389496.33,0.1005,412929.69,64153.11,37.62,0,44,salaried,795225.66,13.44,south,0.0462,0.1554,2841.9
4135,631363.84,0.1454,880912.85,188249.98,37.66,1,57,salaried,395049.28,10.44,east,0.2982,0.2137,149152.53
4136,1997613.25,0.108,478618.67,60190.95,54.42,0,27,self-employed,402108.44,9.59,west,0.0301,0.1258,12883.15
4137,179523.84,0.2961,242874.89,177481.88,33.09,9,64,self-employed,24021.38,5.36,west,0.9886,0.7308,168346.36
4138,1414337.58,0.0601,857062.11,512099.03,72.02,2,51,contract,1560325.49,5.74,south,0.3621,0.5975,96983.8
4139,737735.65,0.169,358502.31,78826.13,69.46,3,60,salaried,2700074.7,6.64,west,0.1068,0.2199,36459.29
4140,271268.68,0.3755,97362.16,96768.23,36.11,6,46,salaried,189459.73,2.51,south,0.3567,0.9939,76794.05
4141,1156319.11,0.3101,110150.09,100225.1,70.8,0,60,self-employed,2046470.93,3.33,east,0.0867,0.9099,45666.19
4142,551216.1,0.1035,774535.56,122639.66,56.3,0,32,salaried,498774.15,14.44,south,0.2225,0.1583,7141.73
4143,1217058.57,0.0597,203464.05,13383.97,46.73,0,29,self-employed,873306.13,11.07,east,0.011,0.0658,2798.01
4144,313257.27,0.0549,730160.56,95188.26,36.2,0,48,self-employed,227186.49,4.05,north,0.3039,0.1304,14103.46
4145,1231960.5,0.0624,942844.85,99447.92,43.77,0,48,contract,146530.57,14.23,east,0.0807,0.1055,17592.44
4146,2349574.33,0.3094,920659.03,747551.52,43.81,4,30,salaried,1222328.54,4.02,east,0.3182,0.812,711702.5
4147,171802.84,0.3494,103292.7,99714.32,45.34,4,44,contract,146048.6,8.66,north,0.5804,0.9654,89439.15
4148,969364.91,0.0583,704220.46,90491.86,38.61,0,41,self-employed,671066.85,14.58,north,0.0934,0.1285,9369.43
4149,66850.34,0.3695,111824.74,84029.03,39.67,6,49,contract,143137.44,3.44,north,1.257,0.7514,69706.01
4150,169326.64,0.3239,94587.75,91017.54,58.83,8,61,contract,173656.17,8.82,east,0.5375,0.9623,75684.69
4151,1478179.03,0.237,304868.71,138441.19,57.42,7,22,salaried,2666311.43,10.08,north,0.0937,0.4541,17438.27
4152,99990.16,0.3942,196135.89,138432.92,43.17,4,64,self-employed,20228.66,9.53,north,1.3845,0.7058,106979.24
4153,1878886.77,0.0599,209299.72,38625.81,41.17,0,35,self-employed,701763.32,3.02,east,0.0206,0.1845,160.39
4154,1045382.33,0.1479,71575.21,2623.04,41.99,8,50,self-employed,541612.5,9.8,east,0.0025,0.0366,762.25
4155,1334242.47,0.1296,292231.83,173385.88,73.15,1,55,contract,1176786.03,7.21,east,0.13,0.5933,37825.78
4156,2160402.76,0.2278,270731.28,198502.24,68.5,2,35,contract,698741.29,2.54,south,0.0919,0.7332,176972.61
4157,807261.45,0.292,876057.93,112210.82,40.33,2,34,salaried,1026294.75,11.8,north,0.139,0.1281,99606.46
4158,2024640.22,0.2278,541173.15,111465.11,54.86,0,23,contract,2981147.41,1.61,south,0.0551,0.206,4942.47
4159,1320218.98,0.3675,76419.55,303.88,46.2,3,63,contract,2257837.18,1.44,north,0.0002,0.004,196.29
4160,1007031.61,0.3999,585648.36,447080.97,75.07,5,38,contract,780818.02,1.46,south,0.444,0.7634,171160.36
4161,2875630.18,0.1214,195894.43,108396.56,76.55,1,32,self-employed,209875.85,3.24,south,0.0377,0.5533,30257.51
4162,787034.26,0.0847,743902.73,43168.43,63.78,0,46,salaried,544562.98,7.76,west,0.0548,0.058,3996.3
4163,272628.4,0.3935,172765.55,135365.57,31.89,6,63,self-employed,97957.19,3.9,west,0.4965,0.7835,108522.15
4164,143516.93,0.3491,215015.67,202561.76,44.19,6,67,salaried,46740.13,6.96,south,1.4114,0.9421,196456.21
4165,129546.57,0.2729,198291.36,147456.05,35.34,7,42,salaried,147969.11,3.88,south,1.1382,0.7436,142591.71
4166,78381.28,0.3159,65450.83,41008.34,59.67,6,65,self-employed,87389.32,5.34,north,0.5232,0.6266,25491.17
4167,1375803.75,0.0968,690524.37,136567.44,46.92,0,59,self-employed,232321.97,5.08,south,0.0993,0.1978,8963.54
4168,560417.28,0.0541,666663.64,105477.55,41.24,0,29,salaried,862308.52,4.22,west,0.1882,0.1582,11044.43
4169,1316022.95,0.2869,158114.31,79698.78,41.35,5,30,contract,662166.93,2.99,south,0.0606,0.5041,66580.33
4170,441503.83,0.1342,702773.58,90095.86,44.71,0,58,self-employed,12245.2,14.39,west,0.2041,0.1282,66523.2
4171,1790960,0.0802,856806.98,144223.27,35.54,0,59,contract,813451.57,10.99,west,0.0805,0.1683,16027.37
4172,1730331.43,0.0737,662593.03,59224.44,63.16,0,37,salaried,478690.86,12.91,north,0.0342,0.0894,15886.39
4173,1357819.54,0.3099,405613.35,266492.99,48,5,57,contract,2086791.82,9.18,west,0.1963,0.657,5640.47
4174,283756.03,0.3837,201862.36,134802.27,31.71,8,52,salaried,125734.16,2.93,north,0.4751,0.6678,102561.19
4175,714082.63,0.1491,531666.34,311959.2,32.19,0,60,self-employed,148676.72,3.56,east,0.4369,0.5868,115921.47
4176,1209304.74,0.0937,792959.98,132485.14,49.64,0,52,salaried,998906.55,14.62,east,0.1096,0.1671,20790.98
4177,469148.62,0.1082,674530.86,102451.47,48.83,0,38,salaried,93294.42,5.14,south,0.2184,0.1519,918.6
4178,1837176.15,0.2386,566203.56,308946.64,26.2,0,67,salaried,1294995.85,2.8,north,0.1682,0.5456,176487.77
4179,1907952.6,0.1167,969298.77,102800.78,58.67,0,47,salaried,464211.41,2.94,south,0.0539,0.1061,1753.1
4180,227996.61,0.2772,75587.41,66362.68,55.17,7,61,salaried,88597.08,4.76,south,0.2911,0.878,63812.61
4181,497624.54,0.0818,675887.85,97978.44,36.89,0,48,contract,104273.35,12.39,east,0.1969,0.145,13161.25
4182,310220.63,0.0798,982157.88,106770.35,60.8,0,55,salaried,238041.84,7.13,east,0.3442,0.1087,7748.31
4183,1209582.78,0.0755,826453.23,75678.55,60.27,0,37,self-employed,901515.33,11.55,south,0.0626,0.0916,14516.04
4184,1560687.35,0.1056,495933.24,26859.59,41.57,0,56,salaried,109653.19,7.34,north,0.0172,0.0542,4322.36
4185,421030.26,0.1335,434299.3,78689.78,54.66,1,55,contract,105794.67,14.76,north,0.1869,0.1812,68076.83
4186,2742230.74,0.386,252655.76,54046.6,43.21,8,27,contract,1179551.5,11.89,east,0.0197,0.2139,28051.34
4187,1300155.14,0.0809,743693.3,107055.83,38.6,0,57,salaried,990046.61,9.05,south,0.0823,0.144,6222.7
4188,1891790.99,0.2676,243829.37,169952,59.28,3,28,contract,996123.7,8.92,east,0.0898,0.697,103624.21
4189,255744.27,0.3339,232017.37,163684.07,48.54,10,66,self-employed,35845.45,7.12,south,0.64,0.7055,106739.44
4190,1250417.58,0.054,374308.25,73849.1,55.9,0,29,contract,531400.43,12.61,east,0.0591,0.1973,16074
4191,92990.63,0.1492,439032.6,46495.32,30.6,0,50,salaried,170631.37,10.38,west,0.5,0.1059,33349.34
4192,1831188.33,0.0703,243333.43,15704.42,56.77,0,33,salaried,265622.94,13.52,west,0.0086,0.0645,3583.12
4193,813099.33,0.2393,182482.59,130659.24,22.21,2,47,salaried,191402.8,1.14,north,0.1607,0.716,104706.81
4194,1087401.17,0.0832,843007.79,99059.95,56.26,0,30,contract,757606.55,6.32,north,0.0911,0.1175,24219.35
4195,1560130.32,0.2379,958512.43,874088.41,30.81,9,41,contract,2065211.08,9.49,east,0.5603,0.9119,866422.65
4196,439865.38,0.1755,651170.47,40801.48,43.46,0,69,self-employed,217025.93,5.94,south,0.0928,0.0627,28613.41
4197,793361.19,0.1126,357078.26,86522.88,43.84,0,27,salaried,956705.21,3.1,east,0.1091,0.2423,1346.44
4198,1688832.6,0.2225,579888.56,564113.95,29.21,8,62,salaried,54061.51,10.45,north,0.334,0.9728,109670.08
4199,1717857.85,0.0794,891366.07,140343.67,39.3,0,27,salaried,148863.64,5.1,east,0.0817,0.1574,9225.25
4200,117160.35,0.1528,512322.21,85153.31,27.18,7,35,salaried,1817915.34,4.55,north,0.7268,0.1662,74411.9
4201,66883.23,0.3501,179549.72,100324.85,51.21,8,52,self-employed,70429.52,9.65,west,1.5,0.5588,99415.62
4202,2090620.82,0.1743,338120.61,96989.98,57.05,6,23,self-employed,1812142.45,12.62,west,0.0464,0.2869,52590.83
4203,1485099.74,0.0687,760217.18,89170.63,64.44,0,45,self-employed,605936.69,4.11,east,0.06,0.1173,8356.06
4204,237296.73,0.1065,610764.69,79568.29,54.64,0,69,salaried,462094.65,6.91,south,0.3353,0.1303,63993.15
4205,764317.29,0.0717,469885.13,73448.32,62.66,0,54,self-employed,340294.5,2.53,north,0.0961,0.1563,12881.39
4206,298431.41,0.3229,204631.04,140092.32,59.81,9,59,salaried,90509.99,3.61,east,0.4694,0.6846,139676.11
4207,1870817.23,0.067,360452.2,43822.1,63.23,0,26,salaried,416925.32,11,south,0.0234,0.1216,12793.87
4208,156265.75,0.334,168408.15,127753.73,49.22,10,66,self-employed,172275.69,3.07,south,0.8175,0.7586,82827.87
4209,1524372.92,0.2701,221741.91,7941.84,35.9,7,65,self-employed,2989259.23,10.45,south,0.0052,0.0358,6435.44
4210,1964772.04,0.0954,222924.5,13043.93,57.12,0,51,salaried,831948.58,13.76,north,0.0066,0.0585,91.1
4211,2866407.22,0.3196,294351.19,281019.47,45.41,4,42,salaried,1712709.75,13.9,west,0.098,0.9547,159559.74
4212,1119396.49,0.3948,853190.67,717781.93,42.77,6,68,contract,17210.28,1.14,east,0.6412,0.8413,311227.74
4213,287020.22,0.3421,195827.51,132883.33,38.99,4,64,contract,31157.99,9.66,north,0.463,0.6786,115590.86
4214,604623.98,0.0684,830138.5,124925.1,39.16,0,26,salaried,673131.37,13.23,north,0.2066,0.1505,35988.62
4215,632465.74,0.0855,370555.1,54763.51,39.47,0,27,salaried,483766.51,6.07,north,0.0866,0.1478,3699.13
4216,263066.15,0.3755,198262.09,130869.13,42.1,4,48,salaried,111475.51,3.1,east,0.4975,0.6601,109424.12
4217,1391964.74,0.0826,810836.21,131842.6,62.05,0,33,salaried,443450.67,14.46,north,0.0947,0.1626,30452.96
4218,399500.89,0.1412,661895.48,326598.04,72.45,2,51,self-employed,1618755.44,5.77,east,0.8175,0.4934,140856
4219,570964.12,0.1038,543546.87,78947.63,36.37,0,40,self-employed,802730.35,7.07,west,0.1383,0.1452,3449.8
4220,266500.63,0.3928,56881.02,41482.65,39.23,8,67,self-employed,25794.24,9.45,west,0.1557,0.7293,31257.3
4221,1385671.18,0.1104,417224.95,22626.28,62.75,0,25,contract,185927.84,3.12,north,0.0163,0.0542,820.39
4222,895845.58,0.0817,609346.63,107219.57,38.61,0,45,salaried,621379.94,6.06,south,0.1197,0.176,19233.11
4223,1105606.34,0.3721,532297.58,227977.59,29.09,3,24,salaried,2535287.04,10.65,north,0.2062,0.4283,218013.91
4224,1596479.66,0.0804,632452.93,112408.41,44.42,0,55,salaried,600460.54,6.51,east,0.0704,0.1777,1600.08
4225,2252731.11,0.3437,338057.96,962.4,40.49,2,66,self-employed,948072.89,9.31,east,0.0004,0.0028,841.98
4226,954926.03,0.0864,768450.7,72893.87,47.77,0,58,salaried,567244.12,5.57,south,0.0763,0.0949,5881.62
4227,708426.43,0.0516,771667.09,104715.34,62.06,0,41,self-employed,926169.63,7.89,south,0.1478,0.1357,26434.15
4228,140859.04,0.1129,644038.37,70429.52,50.58,1,63,salaried,242157.02,10.26,west,0.5,0.1094,52242.65
4229,595867.14,0.1676,257407.82,45421.65,42.32,0,66,salaried,365541.58,14.36,north,0.0762,0.1765,43760.86
4230,619909.6,0.1532,375358.84,22512.66,41.77,1,68,salaried,54033.5,12.23,south,0.0363,0.06,20922.2
4231,1633090.9,0.0724,896237.07,164592.17,62.01,0,51,salaried,620810.55,3.92,east,0.1008,0.1836,25986.6
4232,816222.94,0.122,262519.16,151077.63,58.46,1,51,contract,532863.65,8.33,south,0.1851,0.5755,127910.75
4233,127102.47,0.2501,64210.83,43192.74,31.76,3,52,salaried,180901.61,5.85,north,0.3398,0.6727,39096.8
4234,1881091.02,0.3057,569597.6,313611.11,72.54,9,60,salaried,1929404.96,5.95,west,0.1667,0.5506,173514.12
4235,557354.03,0.064,78616.08,5485.64,38.28,5,34,self-employed,1605712.6,4.99,west,0.0098,0.0698,4073.65
4236,2799844.03,0.2134,315861.87,177717.6,46.13,8,54,self-employed,1943675.8,12.2,west,0.0635,0.5626,94.14
4237,2121479.72,0.2934,540963.19,125405.79,22.93,2,38,contract,2623610.98,13.42,south,0.0591,0.2318,102183.89
4238,677364.33,0.0692,877240.95,163260.08,59.28,0,34,self-employed,534704.2,11.49,south,0.241,0.1861,24290.06
4239,2935184.02,0.3451,486116.12,173314.58,26.05,1,68,contract,859084.02,4.07,north,0.059,0.3565,118594.54
4240,2608083.91,0.1123,824617.68,208363.28,77.24,2,67,contract,1323736.94,3.54,west,0.0799,0.2527,60441.3
4241,1631128.54,0.2693,227986.48,154303.75,40.46,8,56,self-employed,1251782.14,4.71,east,0.0946,0.6768,147033.46
4242,994201.33,0.1609,268148.56,142124.68,36.11,0,31,salaried,790389.51,6.58,west,0.143,0.53,139544.37
4243,1669370.9,0.1086,914598.9,94063.24,57.66,0,59,contract,280937.7,11.18,north,0.0563,0.1028,16184.09
4244,157518.71,0.3126,247120.24,190188.44,43.67,9,48,salaried,65168.45,5.37,east,1.2074,0.7696,140383.51
4245,2055937.2,0.1995,363441.4,260353.07,30.16,8,45,salaried,2297580.32,6.08,east,0.1266,0.7164,5676.54
4246,1287156.7,0.0701,527477.03,95728.52,55.72,0,51,salaried,849391.06,10.81,east,0.0744,0.1815,4181.59
4247,90861.36,0.2557,180153.16,67593.58,68.33,6,27,self-employed,2576412.44,11.67,north,0.7439,0.3752,65471.43
4248,940623.06,0.1544,266636.43,91463.85,32.91,0,42,salaried,37993.2,10.37,west,0.0972,0.343,41249.3
4249,988010.91,0.0591,733161.85,78201.56,64.92,0,43,salaried,250989.17,4.86,west,0.0792,0.1067,2779.6
4250,971475.56,0.1101,469111.91,38485.53,42.56,0,25,self-employed,429206.82,12.54,south,0.0396,0.082,11163.52
4251,2668744.19,0.2364,914250.39,399724.45,74.02,2,48,contract,2202606.09,14.57,west,0.1498,0.4372,309806.53
4252,824855.09,0.1103,692330.66,47216.22,37.66,6,65,salaried,2859252.78,3.1,west,0.0572,0.0682,43990.73
4253,2464248.87,0.2941,281896.07,138255.27,27.8,6,26,salaried,1762534.34,14.67,east,0.0561,0.4904,57968.72
4254,224056.83,0.2542,238339.78,155017.41,39.47,7,46,salaried,190531.02,5.38,west,0.6919,0.6504,147948.45
4255,1952089.75,0.0837,277648.04,19011.27,64.52,0,37,salaried,803572.17,6.3,south,0.0097,0.0685,2029.23
4256,1262097.66,0.3739,835578.92,394834.19,21.34,8,49,self-employed,2798079.66,6.6,east,0.3128,0.4725,79552.05
4257,398747.82,0.1067,300746.4,65945.84,59.22,0,57,salaried,587963.27,5.85,south,0.1654,0.2193,17024.75
4258,863363.84,0.0855,570020.97,29065.45,51.27,0,38,salaried,313584.03,5.38,south,0.0337,0.051,2212.54
4259,2504907.28,0.2442,990346.96,851669.72,42.27,2,50,salaried,1842497.72,7.68,east,0.34,0.86,377436.7
4260,1095322.05,0.0624,646540.79,642150.35,77.38,7,51,salaried,1306825.68,4.17,south,0.5863,0.9932,443246.53
4261,2209044.66,0.1537,370069.19,322400.68,24.1,9,44,salaried,1251560.43,12,east,0.1459,0.8712,250245.45
4262,2852670.2,0.2184,592454.53,482768.91,74.32,3,68,salaried,1990814.42,6.04,south,0.1692,0.8149,189945.23
4263,2603979.29,0.2538,285492.38,3394.83,59.83,5,47,salaried,845955.24,2.4,south,0.0013,0.0119,1312.87
4264,1756343.54,0.1171,752232.72,396364.33,36.65,4,36,contract,1591772.08,7.53,south,0.2257,0.5269,387949.53
4265,109842.75,0.3276,198121.28,164764.13,34.83,10,46,salaried,29849.84,5.51,west,1.5,0.8316,127155.8
4266,168070.86,0.385,945751.32,65952.37,30.27,3,29,contract,1387925.52,1.88,north,0.3924,0.0697,49646.16
4267,159278.53,0.3621,72245.66,48488.98,59.82,6,51,salaried,95774,6.33,west,0.3044,0.6712,44680.21
4268,161323.04,0.2916,71891.98,45592.83,31.41,8,64,salaried,18021.65,1.46,west,0.2826,0.6342,44630.1
4269,1475376.44,0.1156,204539.29,29078.44,52.44,0,49,salaried,629540.35,5.15,north,0.0197,0.1422,3329.3
4270,1275678.28,0.195,402201.23,131769.56,36.05,3,63,salaried,137831.37,2.37,south,0.1033,0.3276,58576.7
4271,582868.65,0.0561,796568.42,57183.76,54.89,0,59,salaried,307111.26,14.87,south,0.0981,0.0718,7715.94
4272,209003.79,0.1724,161771.65,20333.58,40.19,0,53,salaried,269489.25,8.41,south,0.0973,0.1257,19157.37
4273,813388.08,0.1123,891363.8,105854.17,33.96,1,57,salaried,358151.06,10.55,south,0.1301,0.1188,90212.52
4274,955675.69,0.0742,955753.17,109140.78,44.3,0,48,salaried,206030.75,2.8,north,0.1142,0.1142,5328.62
4275,1933728.14,0.0539,815331.24,106899.68,45.91,0,56,salaried,695678.36,10.09,west,0.0553,0.1311,30763.03
4276,85477.01,0.333,66621.92,47179.23,37.6,3,61,self-employed,197230.09,9.96,south,0.552,0.7082,46103.41
4277,142214.48,0.332,232690.99,181330.94,45,6,64,contract,89482.34,3.57,north,1.2751,0.7793,164247.72
4278,1657153.92,0.1195,690760.4,99197.13,62.52,0,46,contract,316496.8,3.41,south,0.0599,0.1436,26126.88
4279,813903.52,0.1809,50417.95,46554.75,59.57,7,44,self-employed,168003.96,4.72,north,0.0572,0.9234,7099.11
4280,182890.94,0.1645,406351.82,78704.51,54.57,1,60,salaried,208782.19,5.67,north,0.4303,0.1937,63346.13
4281,635073.63,0.1177,694109.46,223343.7,72.03,6,48,self-employed,2620586.16,2.73,south,0.3517,0.3218,214552.51
4282,812774.89,0.1361,431078.89,57688.24,54.28,0,54,salaried,178980.57,7.11,east,0.071,0.1338,42306.31
4283,1611555.06,0.0928,266160.57,53872.56,42.03,0,44,contract,113050.56,3.48,north,0.0334,0.2024,7517.2
4284,1097884.27,0.1105,949591.59,175805.4,63.29,0,28,salaried,878438.61,7.59,north,0.1601,0.1851,44221.59
4285,192159.25,0.3561,102131.21,77624.14,58.16,4,45,self-employed,165724.14,3.09,north,0.404,0.76,65020.05
4286,153920.78,0.1318,558571.71,138528.7,34.04,1,38,salaried,114773.11,7.53,north,0.9,0.248,30794.62
4287,1575056.91,0.1199,202462.08,28897.62,59.25,0,37,salaried,972719.41,5.36,west,0.0183,0.1427,3041.43
4288,1224764.86,0.0993,426051.84,34953.95,58.32,0,35,salaried,438590.03,13.21,east,0.0285,0.082,2703.23
4289,718094.53,0.0717,611339.63,64336.44,44.66,0,49,contract,570064.15,12.76,north,0.0896,0.1052,13944
4290,779036,0.057,920280.02,156796.62,59.36,0,56,salaried,884528.84,8.18,south,0.2013,0.1704,45867.6
4291,301189.93,0.1633,871276.27,150594.97,44.45,1,55,salaried,326502.84,12.21,north,0.5,0.1728,109306.23
4292,763829.71,0.076,719846.55,179912.84,35.31,0,32,self-employed,129045.96,12.96,west,0.2355,0.2499,20062.91
4293,130435.83,0.3846,61721.49,59476.27,58.49,9,61,salaried,142034.25,6.42,east,0.456,0.9636,43055.92
4294,1391387.31,0.1184,199181.66,1016.36,58.47,5,43,salaried,493699.88,2.96,south,0.0007,0.0051,999.88
4295,917450.57,0.2975,651482.62,125769.09,39.05,0,35,contract,1194674.83,7.92,west,0.1371,0.1931,25617.21
4296,414396.97,0.1873,320800.46,122193.52,38.56,1,53,salaried,652044.35,8.19,east,0.2949,0.3809,97567.05
